|Timestamp|Key|Action|Shift
535|2021-11-25 09:37:45.984|'i'|press|0
536|2021-11-25 09:37:45.996|'t'|release|0
537|2021-11-25 09:37:46.044|'i'|release|0
538|2021-11-25 09:37:46.074|Key.space|press|0
539|2021-11-25 09:37:46.139|Key.space|release|0
540|2021-11-25 09:37:46.172|'f'|press|0
541|2021-11-25 09:37:46.240|'f'|release|0
542|2021-11-25 09:37:46.248|'u'|press|0
543|2021-11-25 09:37:46.324|'u'|release|0
544|2021-11-25 09:37:46.461|'m'|press|0
545|2021-11-25 09:37:46.525|'e'|press|0
546|2021-11-25 09:37:46.537|'m'|release|0
547|2021-11-25 09:37:46.637|'r'|press|0
548|2021-11-25 09:37:46.645|'e'|release|0
549|2021-11-25 09:37:46.693|'r'|release|0
550|2021-11-25 09:37:46.936|';'|press|0
551|2021-11-25 09:37:46.940|Key.shift_r|press|0
552|2021-11-25 09:37:47.016|'.'|release|0
553|2021-11-25 09:37:47.032|Key.shift_r|release|0
554|2021-11-25 09:37:47.404|Key.enter|press|0
555|2021-11-25 09:37:47.477|Key.enter|release|0
556|2021-11-25 09:37:48.117|Key.shift_r|press|0
557|2021-11-25 09:37:48.228|'Y'|press|0
558|2021-11-25 09:37:48.329|Key.shift_r|release|0
559|2021-11-25 09:37:48.330|'y'|release|0
560|2021-11-25 09:37:48.516|'v'|press|0
561|2021-11-25 09:37:48.596|'v'|release|0
562|2021-11-25 09:37:48.694|'e'|press|0
563|2021-11-25 09:37:48.790|'s'|press|0
564|2021-11-25 09:37:48.834|'e'|release|0
565|2021-11-25 09:37:48.894|Key.space|press|0
566|2021-11-25 09:37:48.901|'s'|release|0
567|2021-11-25 09:37:48.950|Key.space|release|0
568|2021-11-25 09:37:49.937|'f'|press|0
569|2021-11-25 09:37:49.993|'f'|release|0
570|2021-11-25 09:37:50.142|'u'|press|0
571|2021-11-25 09:37:50.227|'u'|release|0
572|2021-11-25 09:37:50.356|'g'|press|0
573|2021-11-25 09:37:50.425|'g'|release|0
574|2021-11-25 09:37:50.463|'u'|press|0
575|2021-11-25 09:37:50.544|'u'|release|0
576|2021-11-25 09:37:50.623|'e'|press|0
577|2021-11-25 09:37:50.740|'e'|release|0
578|2021-11-25 09:37:50.769|Key.space|press|0
579|2021-11-25 09:37:50.854|Key.space|release|0
580|2021-11-25 09:37:50.897|'e'|press|0
581|2021-11-25 09:37:50.970|'e'|release|0
582|2021-11-25 09:37:50.985|'n'|press|0
583|2021-11-25 09:37:51.054|'n'|release|0
584|2021-11-25 09:37:51.097|Key.space|press|0
585|2021-11-25 09:37:51.150|Key.space|release|0
586|2021-11-25 09:37:51.206|Key.shift_r|press|0
587|2021-11-25 09:37:51.322|'B'|press|0
588|2021-11-25 09:37:51.392|'B'|release|0
589|2021-11-25 09:37:51.418|'M'|press|0
590|2021-11-25 09:37:51.483|'M'|release|0
591|2021-11-25 09:37:51.498|'X'|press|0
592|2021-11-25 09:37:51.598|'X'|release|0
593|2021-11-25 09:37:51.606|Key.space|press|0
594|2021-11-25 09:37:51.662|Key.shift_r|release|0
595|2021-11-25 09:37:51.670|Key.space|release|0
596|2021-11-25 09:37:51.768|'c'|press|0
597|2021-11-25 09:37:51.837|'c'|release|0
598|2021-11-25 09:37:51.855|'h'|press|0
599|2021-11-25 09:37:51.912|'h'|release|0
600|2021-11-25 09:37:52.316|'e'|press|0
601|2021-11-25 09:37:52.432|'w'|press|0
602|2021-11-25 09:37:52.435|'e'|release|0
603|2021-11-25 09:37:52.509|'w'|release|0
604|2021-11-25 09:37:52.721|Key.backspace|press|0
605|2021-11-25 09:37:52.793|'z'|press|0
606|2021-11-25 09:37:52.804|Key.backspace|release|0
607|2021-11-25 09:37:52.869|Key.space|press|0
608|2021-11-25 09:37:52.872|'z'|release|0
609|2021-11-25 09:37:52.953|Key.space|release|0
610|2021-11-25 09:37:53.010|Key.shift_r|press|0
611|2021-11-25 09:37:53.122|'W'|press|0
612|2021-11-25 09:37:53.155|Key.shift_r|release|0
613|2021-11-25 09:37:53.156|'w'|release|0
614|2021-11-25 09:37:53.242|'i'|press|0
615|2021-11-25 09:37:53.307|'i'|release|0
616|2021-11-25 09:37:53.387|'l'|press|0
617|2021-11-25 09:37:53.432|'l'|release|0
618|2021-11-25 09:37:53.500|'l'|press|0
619|2021-11-25 09:37:53.549|'l'|release|0
620|2021-11-25 09:37:53.607|Key.space|press|0
621|2021-11-25 09:37:53.680|Key.space|release|0
622|2021-11-25 09:37:54.185|Key.backspace|press|0
623|2021-11-25 09:37:54.261|Key.backspace|release|0
624|2021-11-25 09:37:54.371|','|press|0
625|2021-11-25 09:37:54.428|','|release|0
626|2021-11-25 09:37:54.435|Key.space|press|0
627|2021-11-25 09:37:54.524|Key.space|release|0
628|2021-11-25 09:37:54.527|'q'|press|0
